finicityId,sophtronId,finicityName,sophtronName,finicityhomeUrl,finicityloginUrl,sophtronUrl,logoUrl,oauth,oauthId,newinstitutionid,exactMatch
15443,C63066B9-85C2-4D02-82A3-020F1C971F00,elevate credit union,elevations credit union,https://elevatecu.com/,https://www.mobicint.net/box/login,https://www.elevationscu.com/,,False,,,N
11943,73013F10-20BC-4042-B13E-5F202CD4311F,university and community federal credit union,university and community federal credit union,https://home.cuintouch.com,https://home.cuintouch.com/centryx/servlet/com.sos.webteller.webtelllogin,https://home.cuintouch.com/,,False,,,Y
6196,37B20AAF-DECE-473F-8372-8C7A3AF14F25,the first national bank of river falls,the first national bank of river falls,https://www.fnbrf.com,https://web5.secureinternetbank.com/pbi_pbi1151/login/091802877,https://www.fnbrf.com/,,False,,,Y
100183,1E23F77F-0753-4F44-B2D2-27BB91FC19C9,platte valley bank(pvc),platte valley bank(pvc),http://www.pvbankwy.com/,https://wy.pvbank.com/login,https://pvbank.com/sign-in/,,False,,,Y
4199,6B35A34C-A80D-484F-AF82-0CA6CD3B3F1C,farmers state bank of waupaca,farmers state bank of waupaca,https://www.fsbwaupaca.com,https://web6.secureinternetbank.com/pbi_pbi1151/login/075902573,https://www.fsbwaupaca.com/,,False,,,Y
13111,278E2764-ADCB-4C26-B854-7DEE49479EE8,first texoma national bank,first texoma national bank,https://www.ftnb.net ,https://web13.secureinternetbank.com/pbi_pbi1151/login/103100878,https://www.ftnb.net/,,False,,,Y
14132,5D74D378-7E62-49BB-BDF1-54643A61B413,royal banks of missouri,royal banks of missouri,https://www.royalbanksofmo.com/,https://royalbanksofmo.myebanking.net/#/login,https://www.royalbanksofmo.com/,,False,,,Y
14431,834082E4-D7F3-4F35-88D9-7A4BDF7305D0,first community national bank (mo),first community national bank (mo),http://www.fcnbanks.com/,https://fcnb.myebanking.net/#/login,https://www.fcnb.com/,,False,,,Y
13845,375C839D-26BD-4A82-AFA8-6710FB10C5CB,the first national bank of elmer,the first national bank of elmer,https://www.elmerbankonline.com,https://secure-elmerbank.com/signon/logon,https://www.elmerbankonline.com/,,False,,,Y
12730,D2FA6450-9E69-475F-A22B-437D78FA3E87,alliance bank - in,alliance bank - in,http://www.myalliancebank.com,https://myalliancebank.myebanking.net/#/login,https://www.alliancebanks.com/individual/products/digital/online_banking.html,,False,,,Y
101731,491678FE-1A39-493C-ADF4-B6AA5872FC27,first central credit union,first central credit union,https://www.firstcentralcu.com/,https://www.mobicint.net/fcc/login,https://www.firstcentralcu.com/,https://prod-carpintero-branding.s3.us-west-2.amazonaws.com/101731/logo.svg,False,,,Y
1067,F1A78C60-248B-4DFF-9283-1BA86D4AF90C,texas gulf bank,texas gulf bank,http://www.texasgulfbank.com/,https://www.netteller.com/texasgulfbank/login.cfm,https://www.texasgulfbank.com/online-and-mobile-banking,,False,,,Y
100228,53BA1EC2-373A-40FF-B145-54E6CCE02085,southern heritage bank - new,southern heritage bank - new,http://www.shbnet.com/,https://www.olb-ebanking.com/111102046/login/,https://www.shbnet.com/online-banking-features,,False,,,Y
100303,AF42DA5B-E8D9-4AAA-897E-8F0DB96F04F4,alta vista credit union,alta vista credit union,https://altavistacu.org/,https://www.altavistacuonline.org/tob/live/usp-core/app/login/consumer,https://www.altavistacu.org/,,False,,,Y
12743,D4F40615-1C28-4433-BB65-B426F6302FD5,home bank sb,home bank sb,http://www.homebanksb.com,https://homebanksb.myebanking.net/#/login,https://www.homebanksb.com/consumer-online-banking/,,False,,,Y
12527,151B6AD0-A572-4AC9-AB71-5E80D755C002,midsouth bank n.a.,midsouth bank n.a.,https://www.bankmidsouth.com/,https://secure.bankmidsouth.com/midsouthbankonlinebanking/uux.aspx#/login,https://www.midsouthbank.com/,,False,,,Y
5870,532AB971-EF0B-4867-8568-E7CB0C437B53,heritage community credit union (ca),heritage community credit union (ca),http://www.heritageccu.com,https://onlinebanking.heritageccu.com/tob/live/usp-core/app/login/consumer,https://www.heritageccu.com/,,False,,,Y
3708,7951EEA9-E6B4-4547-9C0A-4D4CFA5064C6,la loma federal credit union,la loma federal credit union,http://www.llfcu.org/,https://www.llfcuhb.org/tob/live/usp-core/app/login/consumer,https://www.llfcu.org/,,False,,,Y
6857,A2AC3ABA-2CFA-425E-848E-AF7276EDA417,first abilene federal credit union,first abilene federal credit union,https://firstabilenefcu.org/contact/,https://www.netteller.com/login2008/authentication/views/login.aspx?returnurl=%2ffirstabilenefcu,https://firstabilenefcu.org/,,False,,,Y
14872,456A4885-D04B-4682-8877-99C58BF085AB,fairfield federal bank,fairfield federal bank,https://www.fairfieldfederal.com/,https://secure.myvirtualbranch.com/fairfieldfederal/signin.aspx,https://www.fairfieldfederal.com/FF-Internet-Banking.html,,False,,,Y
100700,3F148171-0413-43E6-9A3E-588F52942438,jefferson parish employees federal credit union,jefferson parish employees federal credit union,https://www.jpefcu.org/,https://homebranch.jpefcu.org/login,https://www.jpefcu.org/,https://prod-carpintero-branding.s3.us-west-2.amazonaws.com/100700/logo.svg,False,,,Y
12222,D154E10D-DF9F-43EB-90E0-FC9F0AE55F45,first state bank & trust co. (mo),first state bank & trust co. (mo),https://www.fsbtrust.com/,https://1view.fsbtrust.com/login,https://www.fsbtrust.com/,,False,,,Y
13200,729F0501-339D-4DB2-B033-E5916388747A,bank of ripley,bank of ripley,https://www.bankofripley.com/,https://www.netteller.com/cm2008/authentication/views/login.aspx?fi=bankofripley&bn=39c5d1691cb42967&burlid=2b2d64e103c17b93,https://www.bankofripley.com/,,False,,,Y
15359,A005E2C3-BC52-49B3-BDC8-1D54F08B0EC2,first national bank of middle tennessee,first national bank of tennessee,http://www.fnbmt.com/,https://my.fnbmt.com/login,https://www.fnbotn.com/,,False,,,N
4691,91D04B97-01AD-4782-8364-09614E993599,omega federal credit union,omega federal credit union,https://www.omegafcu.com/,https://my.omegafcu.com/login,https://omegafcu.com/omegahome-online-banking/,https://prod-carpintero-branding.s3.us-west-2.amazonaws.com/4691/logo.svg,False,,,Y
7204,74CC3A0E-D07C-4D99-93DE-C23BBE840FE2,united fidelity bank, fsb (in),"united fidelity bank, fsb (in)",https://www.unitedfidelity.com,https://web15.secureinternetbank.com/pbi_pbi1151/login/286371663,https://web15.secureinternetbank.com/PBI_PBI1961/PBI1961.ashx?rt=286371663&logonby=connect3&PRMaccess=account,,False,,,N
14408,C52D8542-2E62-4B38-815B-A4ECC71A081C,cascade community credit union,cascade community credit union,https://www.cascadecu.org/,https://cascade.ns3web.org/,https://www.cascadecu.org/,,False,,,Y
15729,45CC37EA-D074-4A5F-86E2-280E44BA5ABE,fort worth city credit union,fort worth city credit union,https://www.fwccu.org/,https://my.fwccu.org/login,https://fwccu.org/,,False,,,Y
15121,885609F3-5DF5-4C8D-8A8F-9597306668E0,rva financial federal credit union,1st financial federal credit union,https://www.rvafinancial.com/,https://www.itsme247.com/854/,https://www.1stfinancialfcu.org/,,False,,,N
100395,A80F1128-1FA5-44FF-91FB-9C01B01CBC25,nepa community federal credit union,nepa community federal credit union,http://www.nepafcu.org/,https://my.nepafcu.org/login,http://www.nepafcu.org/,,False,,,Y
4072,BB59698D-4924-46E5-8ECA-5F63BFF96CF1,skypoint federal credit union,skypoint federal credit union,https://www.skypointfcu.com/home/home,https://www.skypointfcu.com/tob/live/usp-core/app/login/consumer,https://www.skypointfcu.com/tob/live/usp-core/app/initialLogin,,False,,,Y
11127,66CDEDB8-253B-4851-9781-BE7F94B2600A,mechanics & farmers bank,mechanics & farmers bank,https://www.mfbonline.com,https://web13.secureinternetbank.com/pbi_pbi1151/login/053100452,https://www.mfbonline.com/,,False,,,Y
4869,AB5FDF41-5D38-4A2D-884C-25C44E5C690F,great northwest federal credit union,great northwest federal credit union,http://www.greatnwfcu.com/, https://www.gnwdigital.com/tob/live/usp-core/app/login/consumer ,https://www.greatnwfcu.com/,,False,,,Y
13767,D9F74E67-927C-425C-A35A-BD3B1B7137F7,novation credit union,novation credit union,https://www.novation.org/,https://www.novationebranch.org/tob/live/usp-core/app/login/consumer,https://www.novation.org/,,False,,,Y
11591,BD7AEEDF-B48D-45BA-AEC4-E46BCC1741AC,beach bank,beach bank,https://www.beach.bank/,https://secure.beach.bank/beachbankonlinebanking/uux.aspx#/login,https://www.beachcommunitybank.com/,,False,,,Y
101102,4E799163-436C-4190-846E-1D75F6674A3A,first farmers & merchants -luverne,first farmers & merchants - luverne,https://www.ffmbank.com/#/luverne,https://pe.ffmbank.com/pbi_pbi1151/login/091216007,https://www.ffmbank.com/luverne,,False,,,Y
4675,E7FF5B7B-4BB6-4D65-B0B9-7322BE007B70,mecu - oklahoma city,mecu - oklahoma city,https://mecuokc.org/,https://dsot.onlinecu.com/mecuokc/#/,https://mecuokc.org/,,False,,,Y
100761,F3975921-F01E-405B-A372-0EF5549F4D69,tonawanda valley federal credit union,tonawanda valley federal credit union,https://www.tvfcubatavia.com/,https://www.tvfcubataviaonline.com/tob/live/usp-core/app/initiallogin,https://online.tvfcubatavia.com/servlet/SLogin?template=/c/login/sloginsc.vm&login=true&defaultLanguage=en,,False,,,Y
100375,5C901FCD-1D36-484A-B50B-92EC7775FA74,first federal community bank,first federal community bank,https://ffcb.com/,https://web1.secureinternetbank.com/pbi_pbi1151/login/241270233,https://secure.myvirtualbranch.com/firstfed/SignIn.aspx,,False,,,Y
15628,DB1A6D14-474D-4660-A440-2455F414CB09,first nebraska credit union,first nebraska credit union,https://firstnebraska.org/,https://gbs.onlinecu.com/firstnebraska/#/,https://firstnebraska.org/,,False,,,Y
4840,832E2916-9435-4179-AD42-865FA528A5DA,tri county area federal credit union,tri county area federal credit union,https://www.tcafcu.org/asp/home.asp,https://tcafcu-dn.financial-net.com/idp/203c5f91/signin?returnurl=%2fidp%2f203c5f91%2fconnect%2fauthorize%2fcallback%3fclient_id%3dconsumer-banking-ui%26redirect_uri%3dhttps%253a%252f%252ftcafcu-dn.financial-net.com%252fweb%252f%26response_mode%3dform_post%26response_type%3dcode%2520id_token%26scope%3dopenid%2520profile%2520api%26nonce%3d03d5383d018a48d090df232247c4995c,https://www.tcafcu.org/,,False,,,Y
101455,0A81B68E-70D9-4CFD-A5E1-36C8CDA782EB,ciera bank,ciera bank,https://cierabank.com/,https://web10.secureinternetbank.com/pbi_pbi1151/login/111905227,http://cierabank.com/,,False,,,Y
101501,77D20F21-72A8-4D94-BD42-04205D302A06,texoma community credit union,texoma community credit union,http://texomacu.com/,https://www.mobicint.net/tex/login,https://texomacu.com/,https://prod-carpintero-branding.s3.us-west-2.amazonaws.com/101501/logo.svg,False,,,Y
4266,3CE31744-3AC8-4197-A5C7-3A14B22DC69A,nova credit union (nc),code credit union (oh),https://www.novacu.com/,https://go.novacu.com/login,http://www.codecu.org/,https://prod-carpintero-branding.s3.us-west-2.amazonaws.com/4266/logo.svg,False,,,N
12302,0F490388-6926-4929-A210-C914F037DFED,reliabank dakota,reliabank dakota,https://www.reliabank.com,https://web10.secureinternetbank.com/pbi_pbi1151/login/091408035,https://www.reliabank.com/,,False,,,Y
10845,298B9447-7C55-4A32-BADB-56641BA968E5,georgetown kraft credit union,georgetown kraft credit union,https://www.gkcu.org/,https://gkcu-dn.financial-net.com/idp/661a0ae0/signin?returnurl=%2fidp%2f661a0ae0%2fconnect%2fauthorize%2fcallback%3fclient_id%3dconsumer-banking-ui%26redirect_uri%3dhttps%253a%252f%252fgkcu-dn.financial-net.com%252fweb%252f%26response_type%3dcode%2520id_token%26scope%3dopenid%2520profile%2520api%26state%3dopenidconnect.authenticationproperties%253dejwex5twknxam6xy5d7proqnywltskfqagrbabrwlcyh5uowwag5-qzsh4nqvijivevhseyexwjsngijk8n0ycg5kxr2afao7csf4pn-k7bcwfrte26g_5iaw6779dl29o-3cm3lrflz9ecd42fua0bd2r0tzpd_pyyub6imede_ock6btegooknibb6cx8ig4fvpr54k8km_3_kz2hjkq5chqo%26response_mode%3dform_post%26nonce%3d637551777312446204.odawnddmntmtnjlmms00nte0lweznmmtmmi2yjg1zgy3njzlnzc4mdyxodatztu4mi00mjhhlwjlnwitodblm2e1zdg4njlj%26x-client-sku%3did_net461%26x-client-ver%3d5.3.0.0,https://www.gkcu.org/,,False,,,Y
102020,3EE6FDC7-95A7-42D8-B85C-ABE1D1062409,state street bank,state street bank,https://www.statestreetbank.com/,https://bank.statestreetbank.com/login,https://www.statestreetbank.com/online-banking,,False,,,Y
14978,01771DD4-18C1-42EC-9191-992B946BDE1F,wyhy federal credit union,wyhy federal credit union,http://www.wyhy.org,https://olb.wyhy.org/authentication,https://www.wyhy.org/,,False,,,Y
7067,7D09C184-105A-4DCD-B242-FF30A0301015,copoco credit union,copoco credit union,https://www.copoco.org/,https://copoco-dn.financial-net.com/idp/49f109a0/signin?returnurl=%2fidp%2f49f109a0%2fconnect%2fauthorize%2fcallback%3fclient_id%3dconsumer-banking-ui%26redirect_uri%3dhttps%253a%252f%252fcopoco-dn.financial-net.com%252fweb%252f%26response_type%3dcode%2520id_token%26scope%3dopenid%2520profile%2520api%26state%3dopenidconnect.authenticationproperties%253dobufdm6xhzp71zrdixkrzp0gjoithxz8jflxjzwauzwfp1r-dpylkxrwkk4ihdbn1z_zz4-et5e_4x5fb3peg-btim7jvwek0fmaivc44sjwd9lb_aannixcz3yxgbmrlogypf2axlxwxvqgnolixv0ffvsloxjaw4fefe76ljd4xid3jd6tvjtyevl4dhtzzuazpln63sud8vzdhaz8y2scch1y0npkufcffovccacays6m%26response_mode%3dform_post%26nonce%3d638052887123841543.owuwnjqzndqtnwvkoc00mzgylwfizwitm2y3zta2owrlodgwmmi1zji5mzytyjbkoc00zmi4ltg4zjctmmzlzgrjmgqwnzlk%26x-client-sku%3did_net461%26x-client-ver%3d5.3.0.0,https://copoco-dn.financial-net.com/web/,,False,,,Y
15998,86641485-679D-4D44-ACD2-9BBD68F3F3E8,elko federal credit union,elko federal credit union,http://www.elkofcu.org,https://online.elkofcu.org/sign-in,http://www.elkofcu.org/,,False,,,Y
5326,6A3A970E-9EAF-4776-A0B4-333905030D46,bank of blue valley (personal banking),bank of commerce (fl) - personal ebanking,https://www.bankbv.com/,https://kansas.savvyatbankbv.com/bankofbluevalleyonline/uux.aspx#/login,https://www.bankofcommerce.org/,https://prod-carpintero-branding.s3.us-west-2.amazonaws.com/5326/logo.svg,False,,,N
100129,17E8FD0E-6578-40AF-83E7-CEFC1A087903,colorado credit union,colorado credit union,https://www.ccu.org/,https://secure.ccu.org/login,https://www.ccu.org/,https://prod-carpintero-branding.s3.us-west-2.amazonaws.com/100129/logo.svg,False,,,Y
101925,D163B948-8B12-4BC0-BF7A-FD98BD010327,first alliance credit union,first alliance credit union,https://online.firstalliancecu.com,https://online.firstalliancecu.com,https://www.firstalliancecu.com/,https://prod-carpintero-branding.s3.us-west-2.amazonaws.com/101925/logo.svg,False,,,Y
9683,3EBB7B49-F97F-41A9-9BB3-F90F852CBCD1,shamrock bank, n.a. (ok) credit card,"shamrock bank, n.a. (ok) credit card",http://www.shamrockbank.com/,https://my.shamrockbank.com/login,https://cm.netteller.com/login2008/Authentication/Views/Login.aspx?fi=ShamrockBank&bn=902ada6b64d53cd6&burlid=f02cbf682d92b346,,False,,,N
4350,95177767-A834-43A5-A163-F043BBDF955E,frontierbank,frontier bank,https://www.frontbank.com,https://web15.secureinternetbank.com/pbi_pbi1151/login/104913381,https://www.frontbank.com/,,False,,,Y
7511,8CBF28EB-8A2D-4BD8-9E5C-05202DBA7A02,bear paw credit union,bear paw credit union,http://www.bearpawcu.org/,https://my.altanafcu.org/login,https://www.bearpawcu.org/,,False,,,Y
6017,EC86659D-2F19-48B6-ADFB-BCA9D2F631D7,prospect bank,prosper bank,https://www.bankprospect.com,https://web3.secureinternetbank.com/pbi_pbi1151/login/071102827,https://www.prosper.com/signin,,False,,,N
6007,0C36535F-5106-4270-B40E-F484F3577115,community first bank (boscobel, wi),"community first bank (boscobel, wi)",http://www.cfbank.com/,https://www.netteller.com/cfbank/login.cfm,https://www.netteller.com/cfbank/login.cfm,,False,,,Y
6054,F90E26AD-CC90-4A2C-97EC-03C06ED197F8,classic bank,classic bank,http://www.classicbank.com/,https://cibng.ibanking-services.com/eamweb/account/login.aspx?brand=238_111902806&orgid=238_111902806&fifid=111902806&appid=ceb&fiorg=238,https://www.classicbank.com/,,False,,,Y
2523,5031A68D-60EC-4704-BBAF-61AD97AFD6D6,first national bank of rochelle,first national bank of rochelle,http://fnb-rochelle.com/welcome.htm,https://cib.ibanking-services.com/cib/login.jsp?fiorg=275&fifid=071905309,https://www.central-bank.com/,,False,,,Y
15040,F9F21D22-FEFF-4C75-8D76-EF446BFCCA16,bank of commerce (ok),bank of commerce (ok),http://www.bankboc.net,https://www.netteller.com/bankboc/login.cfm,http://www.bankboc.com/,,False,,,Y
12089,A402636F-30FE-4942-B76A-4C3EF43C3971,cornerstone credit union,cornerstone credit union,http://www.cornerstonecu.org,https://cornerstonecu-dn.financial-net.com/idp/cf7c8be0/signin?returnurl=%2fidp%2fcf7c8be0%2fconnect%2fauthorize%2fcallback%3fclient_id%3dconsumer-banking-ui%26redirect_uri%3dhttps%253a%252f%252fcornerstonecu-dn.financial-net.com%252fweb%252f%26response_type%3dcode%2520id_token%26scope%3dopenid%2520profile%2520api%26state%3dopenidconnect.authenticationproperties%253dsilc5blczv9ksnqgkuakckt1webalcgjyuguvvrswezcrlkgjcnf_nrlmgbgnprwlqdpf6cryzvpzrt0whw3wgpft0md20m7_shac6_eoadjxktbk05eg0tbenmhfpi0ky22uzujcrkfstkrfte9lvoyp11r6doo0chzpqhg2pled5d_vxhra2du_qahhb02bzrbcwkvmnfvsiesw1ktja92grsprt72g_tggusnh8_91a3i%26response_mode%3dform_post%26nonce%3d638201314305376189.zge1ogy2zmutywqxns00mmi5ltk5zjitnjmyndu1nzq0y2jhodqwztc3ymqtndu0oc00zdbmlwiyztatnja0mtgxzmzmyjgy%26x-client-sku%3did_net461%26x-client-ver%3d5.3.0.0,https://www.cornerstonecu.org/login.aspx,,False,,,Y
12979,E1237EB2-EBE1-450C-993C-55039B6E7315,the peoples bank, chestertown, md,"the peoples bank, chestertown, md",https://www.pbkc.com,https://www.telepc.net/pbkc/login.aspx,https://secure.fundsxpress.com/piles/fxweb.pile/fx?iid=PBKCCMD,,False,,,N
